hcp_id,hcp_specialty,t1_diag_pat,t1_treated_pat,total_unique_pat_treated,unique_cancer_treated,t1_nps,t1_platinum_pat,t1_platinum_pat_1L,comp_a_claims,comp_r_claims,comp_z_claims,t1_pat_1L,t1_pat_2Lplus,t1_calls,t2_calls,t1_avg_gap,t2_avg_gap,Display_Impressions,Email_Opens,e-Newsletters_Opens,e-Newsletters_Sent,Display- eNewsletters_Sent,In App_Impressions,In-office Video/ Wallboards_Deli,Email_Delivered_EM,Direct Mail_Delivered_DM,Display- Targeted/Programmatic_I,Text Ad_Clicks,admisson_impressions,print_exposure,ABC_t1_nps
7630,Others,1,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7631,Others,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7632,-,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7633,-,2,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7634,Others,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7635,Others,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7636,Others,1,1,29,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7637,Oncology,6,1,77,7,1,1,1,0,0,0,1,0,2,0.5,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0.119489724,0
7638,Oncology,3,1,98,7,1,1,1,0,0,0,1,0,7.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
7639,Oncology,0,1,64,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7640,Others,1,1,76,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7641,Oncology,2,1,13,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7642,Others,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7643,Others,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7644,Others,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7645,Oncology,12,1,94,9,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0.119520958,0
7646,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7647,Others,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7648,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7649,Others,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7650,Others,0,1,107,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.119489724,0
7651,Gynecology,6,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7652,Gynecology,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7653,Others,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7654,Others,3,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7655,Others,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7656,Others,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7657,Others,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658,Gynecology,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7659,Others,18,1,2,2,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7660,Others,0,1,10,3,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7661,Oncology,2,1,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0.119489724,0
7662,Others,1,1,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7663,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7664,Others,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7665,Oncology,4,1,110,9,0,1,0,2,0,0,0,1,9,8.5,0,0,0,0,0,0,1,3,0,6,1,0,0,0,0.119520958,0
7666,Others,0,1,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7667,Oncology,1,1,276,4,0,0,0,0,0,0,0,0,2.5,8.5,0,61.83333333,0,0,0,0,0,0,0,0,1,0,0,0,0.119489724,0
7668,Others,6,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7669,Others,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,Others,2,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7671,Others,5,1,82,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7672,-,0,1,15,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7673,Others,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7674,Others,3,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7675,Others,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7676,Others,2,1,6,5,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7677,Others,3,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7678,Oncology,1,1,8,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,1,3,0,99,0.119489724,0
7679,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680,Others,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7681,Oncology,11,1,27,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7682,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7683,Oncology,3,1,49,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0.119489724,0
7684,Others,0,1,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7685,Oncology,1,1,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,0,0,0,0,0,0,0,0,0
7686,Others,7,1,10,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7687,Others,2,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7688,Oncology,6,1,86,7,0,0,0,0,0,0,1,0,3.5,4.5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.119489724,0
7689,-,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7690,Others,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7691,Others,6,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7692,Oncology,4,1,200,4,0,1,1,12,0,0,1,1,1,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
7693,Oncology,9,1,226,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7694,Others,0,1,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7695,Oncology,0,1,10,5,0,0,0,0,0,0,0,1,5,2.5,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0
7696,Oncology,2,1,84,6,0,1,0,0,0,0,0,1,17,8.5,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
7697,Others,3,1,106,5,0,0,0,0,0,0,0,1,7.5,6,0,0,0,0,1,16,3,0,0,0,0,0,0,0,0,0
7698,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7699,-,1,1,5,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7700,Oncology,4,1,250,7,0,0,0,0,0,0,0,1,3.5,1.2,295,0,0,0,0,0,8,0,0,8,1,0,1,0,0.119489724,0
7701,Oncology,1,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7702,Others,4,1,15,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7703,Oncology,3,1,131,6,0,0,0,0,0,0,0,0,5.5,3.5,0,0,0,0,0,8,1,0,0,0,1,0,0,68,0.119489724,1
7704,Others,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705,Others,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706,Others,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7707,Oncology,2,1,83,7,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,4,7,0,0,0,0,0,0,0,0.119520958,0
7708,Others,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7709,Others,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7710,Others,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7711,Others,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7712,Others,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7713,Others,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7714,Others,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7715,Oncology,2,1,32,8,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,48,0.119520958,0
7716,Oncology,0,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7717,Others,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
7718,Oncology,34,1,1,1,0,0,0,1,0,0,0,0,5,0,0,0,501,0,0,0,0,0,0,0,1,0,0,4,0,0
7719,Others,4,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7720,Others,1,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7721,Oncology,12,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,15,0,0
7722,Others,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7723,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7724,Others,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7725,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7726,-,8,1,21,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7727,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7728,Oncology,7,1,240,4,0,0,0,0,0,0,0,1,2.1,8,139,0,0,0,0,0,2,0,0,0,0,0,0,0,0.119489724,0
7729,Oncology,3,1,77,7,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,8,7,0,0,0,0,0,0,0,0.119520958,0
7730,Oncology,1,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.119520958,0
7731,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7732,Oncology,2,1,191,9,0,1,0,1,0,0,0,1,1,3.5,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0
7733,-,4,1,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7734,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7735,Oncology,3,1,64,9,0,0,0,0,2,0,0,1,3.5,1.5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.119489724,0
7736,Others,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7737,Oncology,0,1,126,8,1,1,1,0,0,0,1,0,3.5,6.5,0,0,0,0,0,0,2,0,0,7,1,0,0,36,0.119489724,0
7738,Oncology,0,1,30,6,0,0,0,0,0,0,0,1,0,0,320.4666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7739,Oncology,1,1,147,5,0,0,0,0,0,0,0,0,1.5,18,0,19.75,0,0,0,4,3,0,0,4,1,2,0,11,0.119489724,0
7740,Oncology,9,1,56,6,0,0,0,0,0,0,0,1,13,6,36.33333333,0,7,1,0,4,6,0,0,1,1,2,0,406,0.119520958,0
7741,Others,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7742,Oncology,7,1,196,8,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
7743,Others,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7744,Oncology,1,1,144,7,1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7745,Oncology,4,1,249,9,1,0,0,0,0,0,1,0,8.5,7.1,0,0,0,0,0,0,9,0,0,3,1,0,0,0,0.119489724,0
7746,Oncology,2,1,60,5,0,0,0,0,0,0,1,0,17,8.5,0,0,0,0,0,4,0,0,0,1,1,1,0,25,0.119489724,0
7747,Oncology,8,1,76,7,0,0,0,0,0,0,1,0,9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119520958,0
7748,Others,5,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7749,Oncology,1,1,160,8,0,0,0,0,0,0,0,1,7.2,11.5,0,0,26,0,0,0,0,0,0,0,1,0,0,11,0.119489724,0
7750,Oncology,1,1,284,9,0,0,0,0,0,1,0,1,1,1.5,0,0,0,0,0,0,3,0,0,0,1,0,0,12,0.119489724,0
7751,Oncology,4,1,93,8,1,1,1,0,0,0,1,0,8,1,0,0,0,0,0,0,7,0,2,5,1,0,0,81,0,0
7752,-,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7753,-,5,1,40,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7754,Others,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7755,Others,1,1,43,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7756,Oncology,13,1,62,8,1,0,0,0,0,0,1,0,5.5,9,50.75,0,0,0,0,0,7,0,0,0,1,0,1,258,0,0
7757,Oncology,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7758,Oncology,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
7759,Oncology,2,1,115,8,0,0,0,0,0,0,1,0,3.8,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
7760,Oncology,15,1,116,9,0,0,0,0,0,0,0,1,1.5,0.5,0,0,0,3,0,0,0,1,0,4,1,27,0,0,0.119489724,0
7761,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7762,Oncology,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
7763,Others,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7764,Oncology,3,1,402,4,0,0,0,1,0,0,0,1,6.1,23,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7765,Oncology,6,1,96,5,0,0,0,0,0,7,0,1,17,13.5,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0
7766,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7767,Others,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7768,Oncology,0,1,62,6,1,0,0,0,0,0,0,0,8,4.5,0,0,0,0,0,4,7,0,0,4,1,0,0,18,0.119489724,0
7769,Oncology,4,1,56,8,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.119520958,0
7770,Others,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7771,-,7,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7772,Oncology,12,1,173,9,0,0,0,1,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7773,Oncology,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
7774,Oncology,6,1,106,8,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7775,Oncology,4,1,29,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0.119489724,0
7776,Oncology,6,1,171,9,0,1,0,0,0,0,0,1,1.5,4.5,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0.119489724,0
7777,Others,3,1,45,9,0,1,1,0,0,0,1,0,12,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7778,Oncology,0,1,8,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
7779,Others,0,1,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7780,Others,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7781,Others,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7782,Others,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7783,Others,1,1,16,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7784,Others,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7785,Others,1,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7786,Others,0,1,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7787,Others,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7788,-,2,1,20,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7789,Oncology,2,1,68,5,1,1,1,0,0,0,1,0,2,1,0,0,0,0,0,4,5,0,0,0,1,0,0,0,0.119489724,0
7790,Oncology,0,1,22,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7791,Oncology,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
7792,Others,0,1,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7793,Others,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7794,Others,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7795,Others,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7796,Others,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7797,Others,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,2,0,0
7798,Oncology,2,1,84,8,0,1,1,0,0,0,1,0,18.5,9,0,0,3,0,0,4,7,0,0,0,0,0,0,0,0.119489724,0
7799,Oncology,8,1,184,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
7800,Others,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7801,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7802,Gynecology,16,1,1,1,0,1,1,0,0,0,1,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7803,Oncology,1,1,235,8,1,0,0,0,0,0,1,0,3,3.5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.119520958,0
7804,Others,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7805,Others,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7806,Oncology,1,1,115,7,0,0,0,1,0,0,0,0,8,3,0,0,0,0,0,4,0,0,0,0,1,0,0,21,0.119489724,0
7807,Others,0,1,31,3,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7808,Others,3,1,14,6,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7809,Others,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7810,Others,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7811,Others,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7812,Oncology,5,1,95,7,0,0,0,0,0,3,1,0,10,4.2,0,0,2,0,0,0,8,0,0,0,1,0,0,0,0,0
7813,Others,1,1,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7814,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7815,Oncology,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0.119489724,0
7816,Oncology,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7817,Others,6,1,37,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7818,Oncology,3,1,13,4,0,0,0,3,0,0,0,1,0,0,0,0,3,0,6,16,6,0,10,0,0,0,0,0,0.119489724,0
7819,Others,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7820,Gynecology,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7821,Others,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7822,Others,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7823,-,5,1,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7824,Others,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7825,Oncology,0,1,28,5,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7826,Others,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7827,Oncology,8,1,77,5,0,1,1,5,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,1,0,3,0,47,0,0
7828,Oncology,20,1,68,7,0,0,0,0,0,0,0,1,6,4,121.1818182,0,0,0,0,4,6,0,0,3,1,0,0,0,0.119489724,0
7829,Oncology,1,1,157,8,0,0,0,0,0,0,0,1,16.5,8,0,0,0,0,0,0,1,1,0,6,1,0,1,26,0.119489724,0
